DHA,ID,11,21,22,23,24,31,41,42,43,52,71,81,82,90,95,Grand Total
3a,70,0,37,4,0,0,0,607,0,0,0,0,9,0,38,0,695
3a,71,0,71,14,1,0,1,548,0,0,4,1,48,4,5,0,697
3a,72,0,91,26,3,1,1,416,0,13,15,9,102,19,0,0,696
3a,73,0,82,34,7,2,1,292,0,42,30,18,149,38,0,0,695
3a,74,0,40,22,5,2,1,226,16,90,33,14,195,52,0,0,696
3a,75,0,30,4,0,0,0,172,34,207,28,8,160,51,0,0,694
3a,76,0,25,6,5,0,5,138,83,256,25,9,106,39,0,0,697
3a,77,0,58,47,14,0,5,129,89,277,8,2,49,17,0,0,695
3a,78,0,96,82,35,0,9,159,70,217,0,2,9,2,8,7,696
3a,79,15,128,93,58,0,7,165,52,129,3,2,6,0,28,11,697
3a,80,0,70,32,33,8,0,440,0,37,0,0,0,0,63,8,691
3a,81,0,38,20,25,6,0,499,0,38,0,0,0,0,70,0,696
3a,82,0,16,10,3,0,0,565,0,38,0,0,0,0,63,0,695
3a,83,0,12,8,3,0,0,621,0,10,0,0,0,0,38,0,692
3a,84,0,17,7,0,0,0,640,0,0,0,0,0,0,31,0,695
3a,85,0,35,35,2,0,1,563,0,0,9,0,31,0,18,1,695
3a,86,0,55,60,23,2,1,403,0,10,16,2,101,9,8,1,691
3a,87,0,86,56,23,2,1,282,0,19,32,8,160,27,1,0,697
3a,88,0,68,46,14,2,1,195,15,88,33,11,183,45,0,0,701
3a,89,0,54,17,5,2,4,159,29,175,38,11,161,45,0,0,700
3a,90,0,43,8,2,1,5,168,82,216,26,13,110,27,0,0,701
3a,91,0,42,30,14,1,5,184,82,261,13,5,53,7,0,0,697
3a,92,0,81,92,49,1,7,181,63,194,6,2,15,0,0,0,691
3a,93,0,89,64,23,2,1,363,0,19,23,7,97,0,8,1,697
3a,94,0,85,57,23,2,1,274,8,68,48,11,121,0,0,0,698
3a,95,0,70,22,13,2,2,286,20,113,41,11,115,0,0,0,695
3a,96,0,58,8,4,1,5,304,45,155,29,6,83,0,0,0,698
3a,97,0,54,25,10,1,5,293,67,195,9,5,33,0,0,0,697
3a,98,0,82,72,53,6,0,352,3,54,19,3,51,0,0,0,695
4a,1,0,49,13,4,1,5,380,41,144,16,5,37,0,0,0,695
4a,2,0,67,44,14,1,5,354,42,146,8,5,12,0,0,0,698
4a,3,0,88,78,37,1,5,321,39,110,8,2,6,0,0,0,695
4a,4,0,59,19,19,1,0,446,7,76,19,3,44,0,0,0,693
4a,5,0,51,12,8,1,4,484,7,75,19,3,33,0,0,0,697
4a,6,0,50,8,4,1,5,488,12,87,19,5,14,0,0,0,693
4a,7,0,66,29,10,1,5,469,17,73,10,5,8,0,0,0,693
4a,8,0,82,64,31,1,4,439,12,49,3,2,6,0,0,0,693
4a,9,0,96,100,61,2,0,389,5,36,1,2,3,0,0,0,695
4a,10,0,94,97,107,25,1,333,0,11,15,0,3,0,6,1,693
4a,11,0,79,70,85,15,1,397,1,26,13,0,7,0,0,0,694
4a,12,0,81,39,52,1,0,463,4,32,12,3,10,0,2,0,699
4a,13,0,65,27,38,0,0,494,5,35,16,3,10,0,4,0,697
4a,14,0,50,27,33,1,0,506,5,37,18,3,13,0,3,0,696
4a,15,0,56,24,29,1,0,520,5,32,18,3,8,0,0,0,696
4a,16,0,61,18,18,1,0,564,5,20,6,0,7,0,0,0,700
4a,17,0,67,39,20,1,0,545,0,18,1,1,3,0,0,0,695
4a,18,0,73,69,48,2,0,474,0,22,1,0,3,0,0,0,692
4a,19,0,93,87,79,1,0,388,4,40,0,0,2,0,0,0,694
4a,20,1,159,153,165,21,9,72,25,39,0,0,0,0,55,2,701
4a,21,0,66,30,47,1,0,512,4,17,12,0,4,0,6,0,699
4a,22,0,53,36,48,1,0,529,2,4,12,0,4,0,6,0,695
4a,23,0,51,32,43,1,0,562,0,2,0,0,3,0,1,0,695
4a,24,0,63,30,23,1,0,568,0,11,0,0,3,0,0,0,699
4a,25,0,60,36,32,0,0,527,5,29,0,0,3,0,0,0,692
4a,26,0,71,55,51,1,0,442,12,64,0,0,3,0,0,0,699
4a,27,0,70,70,80,1,0,337,38,93,0,0,0,0,2,0,691
4a,28,0,86,99,109,3,0,255,39,96,0,0,0,0,9,0,696
4a,29,1,109,115,142,9,6,189,39,77,0,0,0,0,11,0,698
4a,30,1,132,135,147,15,7,129,39,64,0,0,0,0,26,0,695
4a,31,1,165,139,155,20,6,83,29,49,0,0,0,0,44,0,691
4a,32,1,180,150,146,22,4,62,25,32,0,0,0,0,77,0,699
4a,33,0,53,44,59,4,0,517,0,0,7,0,4,0,6,0,694
4a,34,0,55,43,60,4,0,519,0,6,1,0,4,0,4,0,696
4a,35,0,54,40,51,4,0,525,0,21,0,0,3,0,0,0,698
4a,36,0,55,32,30,1,0,519,9,44,0,0,3,0,0,0,693
4a,37,0,60,31,21,1,0,494,14,75,0,0,3,0,0,0,699
4a,38,0,59,31,33,1,0,439,38,95,0,0,0,0,0,0,696
4a,39,0,86,50,61,1,0,345,39,100,0,0,0,0,8,0,690
4a,40,1,115,88,83,5,0,257,39,96,0,0,0,0,11,0,695
4a,41,1,135,118,108,14,1,181,39,75,0,0,2,0,16,0,690
4a,42,1,164,142,126,20,2,118,31,59,0,0,2,0,31,0,696
4a,43,1,183,163,138,21,2,74,28,30,0,0,0,0,59,0,699
4a,44,0,69,49,70,5,0,489,0,8,1,0,4,0,6,0,701
4a,45,0,69,52,68,5,0,467,0,29,0,0,4,1,0,0,695
4a,46,0,56,42,57,5,0,478,9,45,0,0,3,1,0,0,696
4a,47,0,45,30,28,2,0,503,14,70,0,0,1,1,0,0,694
4a,48,0,56,11,9,0,0,504,29,91,0,0,0,0,0,0,700
4a,49,0,78,27,14,1,0,435,38,100,0,0,1,0,3,0,697
4a,50,0,117,56,31,3,0,329,39,98,0,0,6,0,9,0,688
4a,51,1,139,102,70,4,0,247,39,78,0,0,6,0,11,0,697
4a,52,1,154,139,112,16,0,167,33,59,1,0,6,0,13,0,701
4a,53,1,180,181,138,19,0,98,23,23,1,0,6,0,25,0,695
4a,54,0,69,61,77,5,0,429,9,42,0,0,1,1,0,0,694
4a,55,0,57,49,54,3,0,456,11,63,0,0,0,1,0,0,694
4a,56,0,42,22,29,1,0,501,19,80,0,0,0,1,0,0,695
4a,57,0,65,15,2,0,0,486,26,91,0,0,4,0,0,0,689
4a,58,0,101,38,9,0,0,419,34,91,0,0,6,0,2,0,700
4a,59,0,123,77,51,3,0,321,34,69,4,0,6,0,2,0,690
4a,60,0,138,134,92,8,0,246,23,42,4,0,6,0,2,0,695
4a,61,0,179,165,135,19,0,161,8,16,4,0,6,0,1,0,694
4a,62,0,77,72,89,6,0,409,2,36,0,0,0,1,0,0,692
4a,63,0,63,64,74,2,0,438,10,48,0,0,0,1,0,0,700
4a,64,0,48,41,55,1,0,469,12,65,0,0,0,1,0,0,692
4a,65,0,65,23,32,0,0,478,18,71,0,0,8,1,0,0,696
4a,66,0,106,20,2,0,0,474,20,65,2,3,8,0,0,0,700
4a,67,0,122,57,28,0,0,414,17,43,4,5,6,0,0,0,696
4a,68,0,151,107,58,0,0,337,5,19,5,4,6,0,0,0,692
4a,69,0,180,151,100,5,0,247,0,2,9,0,6,0,0,0,700
4a,70,0,78,63,71,3,0,445,0,32,0,0,2,1,0,0,695
4a,71,0,56,56,67,2,0,466,4,39,0,0,6,1,0,0,697
4a,72,0,46,31,44,0,0,515,6,35,0,7,12,1,0,0,697
4a,73,0,78,23,32,0,0,506,2,28,4,9,12,0,0,0,694
4a,74,0,116,34,21,0,0,492,1,9,4,9,12,0,0,0,698
4a,75,0,138,74,40,0,0,424,0,0,9,6,6,0,0,0,697
4a,76,0,155,109,80,0,0,331,0,0,9,5,6,0,0,0,695
4a,77,0,62,54,69,2,0,472,0,21,0,5,6,1,0,0,692
4a,78,0,49,39,52,0,0,522,0,13,0,9,8,1,0,0,693
4a,79,0,51,28,41,1,0,548,0,4,4,9,12,0,0,0,698
4a,80,0,86,40,33,1,0,507,0,0,5,9,12,0,0,0,693
4a,81,0,99,61,39,2,0,456,0,0,9,10,16,0,0,0,692
4a,82,0,120,88,57,2,0,386,0,0,9,12,18,0,0,0,692
4a,83,0,143,123,88,0,0,300,0,0,9,10,18,0,0,0,691
4a,84,0,61,41,50,2,0,497,0,31,0,9,6,0,0,0,697
4a,85,0,48,23,43,1,0,548,0,15,1,9,8,0,0,0,696
4a,86,0,77,23,34,3,1,528,0,0,4,12,15,0,0,0,697
4a,87,0,98,37,40,3,1,473,0,0,9,15,25,0,0,0,701
4a,88,0,122,55,52,4,1,417,0,0,9,15,17,0,0,0,692
4a,89,0,142,91,71,4,1,350,0,0,9,11,13,0,0,0,692
4a,90,0,56,23,38,3,1,539,0,5,1,15,15,0,0,0,696
4a,91,0,70,23,39,4,1,511,0,0,9,15,19,0,0,0,691
4a,92,0,93,35,51,5,1,478,0,0,9,15,13,0,0,0,700
4a,93,0,130,55,63,8,1,403,0,0,8,11,13,0,0,0,692
4a,94,0,146,87,114,8,1,319,0,0,5,6,13,0,0,0,699
4a,95,0,72,21,40,9,1,524,0,0,4,15,13,0,0,0,699
4a,96,0,107,46,51,10,1,452,0,0,5,7,13,0,0,0,692
4a,97,0,133,77,101,15,1,347,0,0,5,6,13,0,0,0,698
4a,98,0,160,112,142,21,1,237,0,0,4,6,13,0,0,0,696
4a,99,0,150,59,73,20,1,372,0,0,0,6,13,0,0,0,694
4a,100,0,188,94,114,25,1,261,0,0,0,5,13,0,0,0,701
4a,101,0,182,140,174,30,0,167,0,0,0,0,4,0,0,0,697
4b,1,0,83,56,69,2,0,458,0,23,0,0,5,1,0,0,697
4b,2,0,77,55,70,2,0,461,0,28,0,1,6,1,0,0,701
4b,3,0,76,51,64,2,0,463,0,31,0,0,6,1,0,0,694
4b,4,0,77,50,64,1,0,459,0,32,0,2,6,1,0,0,692
4b,5,0,78,45,57,1,0,468,0,32,0,5,6,1,0,0,693
4b,6,0,76,42,50,1,0,492,0,32,0,2,6,0,0,0,701
4b,7,0,77,41,50,1,0,484,0,34,0,5,6,0,0,0,698
4b,8,0,75,34,46,2,0,488,0,35,0,9,6,0,0,0,695
4b,9,0,72,27,41,1,0,501,0,35,0,9,6,0,0,0,692
4b,10,0,69,30,43,1,0,507,0,34,0,1,6,0,5,0,696
4b,11,0,73,30,41,1,0,498,0,37,0,4,6,0,0,0,690
4b,12,0,77,27,36,1,0,499,0,46,0,6,6,0,0,0,698
4b,13,0,77,25,36,1,0,487,0,51,0,9,6,0,0,0,692
4b,14,0,72,24,35,3,1,495,0,49,0,12,7,0,0,0,698
4b,15,0,55,19,41,4,1,512,0,28,0,15,15,0,0,0,690
4b,16,0,70,22,25,0,0,512,0,50,0,3,6,0,8,0,696
4b,17,0,74,23,28,1,0,504,0,56,0,4,6,0,6,0,702
4b,18,0,74,23,29,1,0,495,0,54,0,6,6,0,4,0,692
4b,19,0,79,21,34,3,1,494,0,49,0,11,7,0,2,0,701
4b,20,0,67,21,38,4,1,501,0,35,0,15,14,0,0,0,696
4b,21,0,58,20,40,5,1,509,0,23,0,15,20,0,0,0,691
4b,22,0,63,16,41,8,1,525,0,12,0,15,15,0,0,0,696
4b,23,0,78,11,10,0,0,527,0,55,0,0,0,0,16,0,697
4b,24,0,81,15,19,0,0,514,0,54,0,3,2,0,9,0,697
4b,25,0,79,19,21,1,0,503,0,52,0,4,7,0,8,0,694
4b,26,0,77,18,27,3,1,509,0,43,0,5,7,0,7,0,697
4b,27,0,77,18,35,4,1,510,0,33,0,10,7,0,2,0,697
4b,28,0,81,17,39,6,1,503,0,25,0,10,16,0,0,0,698
4b,29,0,65,21,40,9,1,514,0,21,0,7,18,0,0,0,696
4b,30,0,68,27,45,10,1,516,0,5,0,6,18,0,0,0,696
4b,31,0,76,5,2,0,0,549,0,51,0,0,2,0,10,0,695
4b,32,0,76,9,8,0,0,542,0,45,0,0,5,0,9,0,694
4b,33,0,74,15,17,1,0,539,0,36,0,0,5,0,9,0,696
4b,34,0,74,17,27,4,1,526,0,31,0,2,5,0,7,0,694
4b,35,0,82,16,31,5,1,520,0,24,0,6,9,0,1,0,695
4b,36,0,79,20,36,9,1,504,0,24,0,6,16,0,0,0,695
4b,37,0,64,27,50,11,1,503,0,11,0,6,18,0,0,0,691
4b,38,0,89,34,55,12,1,482,0,0,0,6,18,0,0,0,697
4b,39,0,118,39,61,18,1,434,0,0,0,6,13,0,0,0,690
4b,40,0,75,5,0,0,0,567,0,35,2,0,5,0,9,0,698
4b,41,0,62,7,1,0,0,577,0,33,2,0,5,0,9,0,696
4b,42,0,70,12,5,0,0,569,0,26,0,0,5,0,9,0,696
4b,43,0,77,16,27,3,1,543,0,24,0,0,5,0,4,0,700
4b,44,0,84,22,35,7,1,512,0,24,0,5,5,0,0,0,695
4b,45,0,73,30,45,10,1,512,0,11,0,6,10,0,0,0,698
4b,46,0,86,33,52,12,1,487,0,0,0,5,12,0,0,0,688
4b,47,0,120,47,58,15,1,446,0,0,0,4,7,0,0,0,698
4b,48,0,75,10,1,0,0,566,0,26,2,0,5,0,9,0,694
4b,49,0,51,8,1,0,0,594,0,24,2,0,5,0,9,0,694
4b,50,0,62,8,3,0,0,588,0,24,0,0,5,0,4,0,694
4b,51,0,62,17,22,3,0,563,0,22,0,0,5,0,0,0,694
4b,52,0,64,29,41,7,0,534,0,10,0,0,5,0,0,0,690
4b,53,0,84,35,47,10,0,515,0,0,0,0,5,0,0,0,696
4b,54,0,117,51,51,13,0,455,0,0,0,0,4,0,0,0,691
4b,55,0,69,10,1,0,0,574,0,28,2,0,5,0,9,0,698
4b,56,0,53,12,1,0,0,600,0,23,0,0,5,0,4,0,698
4b,57,0,58,14,6,0,0,595,0,17,0,0,5,0,0,0,695
4b,58,0,57,25,21,2,0,581,0,5,0,0,5,0,0,0,696
4b,59,0,76,38,33,7,0,535,0,0,0,0,5,0,0,0,694
4b,60,0,107,62,45,9,0,468,0,0,0,0,3,0,0,0,694
4b,61,0,81,19,2,0,0,558,0,23,2,0,6,0,0,0,691
4b,62,0,67,20,1,0,0,594,0,8,0,0,6,0,0,0,696
4b,63,0,67,25,10,1,0,585,0,1,0,0,6,0,0,0,695
4b,64,0,96,41,17,1,0,539,0,0,0,0,5,0,0,0,699
4b,65,0,98,60,34,3,0,498,0,0,0,0,1,0,0,0,694
4b,66,0,115,99,54,5,0,427,0,0,0,0,0,0,0,0,700
4b,67,0,151,135,66,4,0,335,0,0,0,0,0,0,0,0,691
4b,68,0,129,33,3,0,0,508,0,14,2,0,6,0,0,0,695
4b,69,0,104,35,2,0,0,546,0,4,0,0,6,0,0,0,697
4b,70,0,90,33,4,0,0,562,0,0,0,0,6,0,0,0,695
4b,71,0,101,43,10,1,0,538,0,0,0,0,5,0,0,0,698
4b,72,0,101,64,25,1,0,504,0,0,0,0,0,0,0,0,695
4b,73,0,101,91,49,3,0,455,0,0,0,0,0,0,0,0,699
4b,74,0,118,133,57,3,0,380,0,0,0,0,0,0,0,0,691
4b,75,0,174,48,8,0,0,453,0,10,2,0,6,0,0,0,701
4b,76,0,143,46,8,0,0,487,0,8,1,0,6,0,0,0,699
4b,77,0,125,42,6,0,0,519,0,0,0,0,3,0,0,0,695
4b,78,0,115,41,8,0,0,529,0,0,0,0,1,0,0,0,694
4b,79,0,118,55,18,1,0,499,0,0,0,0,1,0,0,0,692
4b,80,0,113,83,35,1,0,461,0,0,0,0,0,0,0,0,693
4b,81,0,159,52,9,0,0,462,0,9,1,0,1,0,0,0,693
4b,82,0,153,51,10,0,1,476,0,0,0,0,1,1,0,0,693
4b,83,0,148,49,8,0,1,489,0,0,0,0,1,1,0,0,697
4b,84,0,153,50,10,0,1,477,0,0,0,0,1,1,0,0,693
4b,85,0,152,78,25,0,1,436,0,0,0,0,1,0,0,0,693
4b,86,0,162,107,48,0,1,376,0,0,0,0,0,0,0,0,694
4b,87,0,171,55,15,1,1,449,0,2,0,0,1,1,0,0,696
4b,88,0,169,53,12,1,1,453,0,0,0,0,1,1,0,0,691
4b,89,0,177,57,14,1,1,442,0,0,0,0,1,1,0,0,694
4b,90,0,187,76,25,0,1,404,0,0,0,0,1,1,0,0,695
4b,91,0,206,101,45,0,1,345,0,0,0,0,0,1,0,0,699
4b,92,0,235,123,56,1,1,283,0,0,0,0,0,0,0,0,699
4b,93,0,282,146,66,1,1,199,0,0,0,0,0,0,0,0,695
4b,94,0,189,58,14,1,1,428,0,4,0,0,1,1,0,0,697
4b,95,0,215,58,13,1,1,403,0,0,0,0,1,1,0,0,693
4b,96,0,235,74,26,1,1,358,0,0,0,0,1,1,0,0,697
4b,97,0,254,92,32,1,1,315,0,0,0,0,0,1,0,0,696
4b,98,0,292,106,43,1,1,251,0,0,0,0,0,1,0,0,695
4b,99,0,328,118,59,1,1,190,0,0,0,0,0,0,0,0,697
4b,100,0,238,58,12,1,1,378,0,3,0,0,1,1,0,0,693
4b,101,0,247,59,11,1,1,365,0,13,0,0,1,1,0,0,699
5,1,0,67,53,80,4,0,476,0,5,0,5,0,0,0,0,690
5,2,0,82,60,63,2,0,458,0,22,0,5,0,1,0,0,693
5,3,0,53,56,103,3,0,462,0,6,0,5,0,0,7,0,695
5,4,0,56,28,29,1,0,537,0,29,0,5,0,0,7,0,692
5,5,0,51,71,122,1,0,439,0,0,0,5,0,0,7,0,696
5,6,0,44,22,23,0,0,569,0,26,0,1,0,0,7,0,692
5,7,0,63,4,0,0,0,577,0,40,0,0,0,0,14,0,698
5,8,0,55,88,94,3,0,442,0,0,0,0,0,0,14,0,696
5,9,0,70,37,31,3,0,541,0,3,0,0,0,0,10,0,695
5,10,0,74,4,0,0,0,559,0,44,2,0,0,0,16,0,699
5,11,0,83,2,0,0,0,549,0,47,2,0,2,0,12,0,697
5,12,0,70,72,45,3,0,441,0,0,1,0,0,0,65,0,697
5,13,0,72,28,27,3,0,504,0,5,1,0,0,0,52,0,692
5,14,0,109,10,8,1,0,526,0,10,2,0,0,0,31,0,697
5,15,0,119,9,0,0,0,520,0,34,3,0,2,0,10,0,697
5,16,0,110,9,1,0,0,526,0,34,3,0,5,0,9,0,697
5,17,0,140,105,72,9,0,306,0,5,3,0,0,0,56,0,696
5,18,0,118,66,43,7,0,390,0,0,3,0,1,0,66,0,694
5,19,0,141,45,25,3,0,413,0,8,4,0,1,0,55,0,695
5,20,0,144,41,12,1,0,413,0,13,3,0,1,0,61,0,689
5,21,0,177,41,6,0,0,420,0,18,3,0,0,0,32,0,697
5,22,0,191,46,8,0,0,408,0,27,3,0,6,0,10,0,699
5,23,0,156,81,38,9,0,344,0,4,3,0,2,0,56,0,693
5,24,0,163,63,23,1,0,361,0,12,3,0,2,0,67,0,695
5,25,0,173,48,8,0,0,356,0,22,3,0,1,0,84,0,695
5,26,0,181,54,10,0,0,370,0,22,3,0,1,0,51,0,692
5,27,0,215,57,10,0,0,361,0,13,3,0,1,0,35,0,695
5,28,0,200,55,12,0,0,411,0,10,1,0,1,0,2,0,692
5,29,0,158,73,24,6,0,342,0,13,3,0,2,0,70,0,691
5,30,0,136,60,14,6,0,386,0,7,3,0,4,0,77,0,693
5,31,0,155,50,11,6,0,376,0,15,2,4,3,0,72,0,694
5,32,0,177,54,13,6,0,381,0,24,2,1,2,0,37,0,697
5,33,0,221,58,9,0,0,339,0,30,1,0,1,0,37,0,696
5,34,0,209,70,16,1,0,359,0,26,1,0,1,1,12,0,696
5,35,0,184,61,14,1,1,420,0,12,0,0,1,1,0,0,695
5,36,0,153,90,44,6,0,282,0,16,2,7,1,0,89,1,691
5,37,0,149,57,14,2,0,380,0,20,2,3,3,0,64,1,695
5,38,0,108,45,11,6,0,448,0,13,5,4,4,0,48,0,692
5,39,0,100,38,9,6,0,468,0,13,15,4,3,0,40,0,696
5,40,0,110,40,10,6,0,446,0,26,15,4,2,0,37,0,696
5,41,0,178,54,14,4,0,362,0,40,15,1,0,0,33,0,701
5,42,0,214,67,14,1,0,352,0,40,0,0,1,1,10,0,700
5,43,0,226,62,14,1,1,365,0,20,0,0,1,1,0,0,691
5,44,0,94,71,69,31,0,255,0,22,0,7,0,0,143,1,693
5,45,0,94,46,31,2,0,364,0,23,0,7,1,0,132,1,701
5,46,0,79,19,5,3,0,421,0,19,0,4,3,0,141,1,695
5,47,0,36,11,4,7,0,512,0,12,10,4,3,0,92,1,692
5,48,0,35,8,3,6,0,533,0,13,15,4,2,0,80,0,699
5,49,0,55,7,3,6,0,549,0,26,15,4,2,0,32,0,699
5,50,0,86,25,5,6,0,500,0,38,15,3,1,0,17,0,696
5,51,0,160,44,8,1,0,437,0,38,5,0,0,0,0,0,693
5,52,0,121,127,94,36,0,159,0,6,0,7,0,2,140,4,696
5,53,0,84,91,77,33,0,244,0,13,0,6,0,0,143,0,691
5,54,0,67,46,54,5,0,325,0,26,0,7,0,0,163,1,694
5,55,0,69,21,9,1,0,374,0,31,0,7,0,0,188,1,701
5,56,0,49,12,1,1,0,392,0,42,0,0,0,0,199,1,697
5,57,0,30,9,4,7,0,435,0,13,10,4,2,0,181,1,696
5,58,0,39,15,4,7,0,476,0,6,15,4,2,0,129,0,697
5,59,0,84,15,3,6,0,498,0,24,15,4,2,0,46,0,697
5,60,0,108,26,1,0,0,506,0,35,15,1,0,0,0,0,692
5,61,0,81,88,52,4,0,263,0,20,1,5,0,2,172,7,695
5,62,0,80,57,28,1,0,341,0,12,0,5,0,1,171,0,696
5,63,0,64,18,12,1,0,386,0,16,0,3,0,0,197,1,698
5,64,0,54,12,1,1,0,388,0,42,0,2,0,0,195,1,696
5,65,0,51,16,1,1,0,343,0,41,0,0,0,0,243,1,697
5,66,0,43,17,1,1,0,350,0,39,0,0,0,0,242,1,694
5,67,0,55,17,1,1,0,380,0,40,14,4,0,0,185,0,697
5,68,0,85,16,1,0,0,460,0,30,14,0,1,0,89,0,696
5,69,0,102,21,1,0,0,523,0,33,9,0,0,0,7,0,696
5,70,0,70,42,14,0,0,346,0,25,1,3,0,2,188,6,697
5,71,0,45,17,1,0,0,429,0,17,0,1,0,2,186,0,698
5,72,0,40,7,0,0,0,454,0,15,0,0,0,0,183,0,699
5,73,0,51,12,1,1,0,430,0,41,0,0,0,0,159,0,695
5,74,0,54,13,1,1,0,296,0,54,0,0,0,0,276,0,695
5,75,0,56,16,1,1,0,267,0,52,0,0,0,0,301,0,694
5,76,0,77,17,0,0,0,320,0,58,0,0,5,0,214,0,691
5,77,0,87,15,0,0,0,430,0,29,0,0,5,0,131,0,697
5,78,0,95,23,1,0,0,498,0,22,0,0,5,0,55,0,699
5,79,0,76,18,3,0,0,391,0,36,0,2,0,2,164,2,694
5,80,0,29,2,0,0,0,463,0,12,0,0,0,0,190,0,696
5,81,0,31,3,0,0,0,461,0,4,0,0,0,0,193,0,692
5,82,0,43,8,0,0,0,431,0,39,0,0,0,0,173,0,694
5,83,0,45,7,0,0,0,326,0,42,0,0,0,0,273,0,693
5,84,0,65,13,0,0,0,303,0,55,0,0,0,0,258,0,694
5,85,0,89,16,0,0,0,324,0,54,0,0,5,0,207,0,695
5,86,0,93,16,0,0,0,404,0,29,0,0,5,0,146,0,693
5,87,0,87,16,1,0,0,476,0,20,0,0,5,0,89,0,694
5,88,0,65,4,0,0,0,467,0,34,0,0,1,0,124,0,695
5,89,0,25,0,0,0,0,459,0,15,0,0,0,0,198,0,697
5,90,0,4,1,0,0,0,506,0,0,0,0,0,0,183,0,694
5,91,0,16,1,0,0,0,491,0,12,0,0,0,0,175,0,695
5,92,0,23,5,0,0,0,431,0,23,0,0,0,0,208,0,690
5,93,0,41,8,0,0,0,405,0,29,0,0,0,0,212,0,695
5,94,0,57,10,0,0,0,361,0,38,3,0,5,0,220,0,694
5,95,0,69,20,1,0,0,397,0,26,3,0,5,0,174,0,695
5,96,0,62,18,0,0,0,457,0,21,0,0,5,0,133,0,696
5,97,0,90,6,0,0,0,469,0,36,0,0,1,0,95,0,697
5,98,0,46,4,0,0,0,463,0,18,0,0,0,0,168,0,699
5,99,0,6,2,0,0,0,510,0,5,0,0,0,0,178,0,701
5,100,0,13,1,0,0,0,495,0,2,0,0,0,0,180,0,691
5,101,0,18,2,0,0,0,430,0,11,0,0,0,0,234,0,695
5,102,0,43,7,1,0,0,402,0,11,2,0,0,0,226,0,692
5,103,0,51,18,3,0,0,389,2,20,3,0,1,0,208,0,695
5,104,0,60,22,4,0,0,406,4,50,3,0,5,0,142,0,696
6,1,0,248,65,12,1,1,361,0,6,0,0,0,1,0,0,695
6,2,0,220,53,11,1,1,384,0,27,0,0,0,1,0,0,698
6,3,0,226,60,12,1,1,384,0,9,0,0,0,1,0,0,694
6,4,0,149,42,8,1,0,456,0,37,0,0,0,1,0,0,694
6,5,0,166,42,7,1,1,450,0,30,0,0,0,1,0,0,698
6,6,0,185,47,8,1,1,445,0,10,0,0,0,1,0,0,698
6,7,0,219,40,8,1,1,428,0,0,0,0,0,1,0,0,698
6,8,0,237,33,6,0,0,423,0,0,0,0,0,0,0,0,699
6,9,0,230,32,7,0,0,408,0,0,11,0,6,0,0,0,694
6,10,0,120,33,4,1,0,509,0,32,0,0,0,0,0,0,699
6,11,0,120,36,7,1,0,507,0,28,0,0,0,0,0,0,699
6,12,0,128,28,3,0,0,524,0,5,0,0,0,0,4,0,692
6,13,0,143,21,2,0,0,519,0,0,0,0,0,0,9,0,694
6,14,0,154,20,2,0,0,506,0,0,0,0,0,0,18,0,700
6,15,0,136,16,2,0,0,497,0,0,19,0,6,0,18,0,694
6,16,0,115,14,2,0,0,499,0,0,27,0,6,0,31,0,694
6,17,0,86,13,2,0,0,514,0,1,33,4,17,0,24,0,694
6,18,0,100,23,1,0,0,545,0,19,0,0,0,0,9,0,697
6,19,0,97,20,1,0,0,556,0,13,0,0,0,0,7,0,694
6,20,0,82,11,0,0,0,583,0,3,0,0,0,0,15,0,694
6,21,0,88,11,0,0,0,570,0,0,0,0,0,0,26,0,695
6,22,0,59,9,2,0,0,580,0,0,0,0,0,0,41,0,691
6,23,0,45,8,2,0,0,542,0,0,16,0,4,0,82,0,699
6,24,0,50,7,2,0,0,525,0,0,27,0,6,0,83,0,700
6,25,0,48,2,0,0,0,519,0,0,30,0,10,0,90,0,699
6,26,0,47,7,0,0,0,524,0,0,36,6,17,0,54,0,691
6,27,0,47,7,0,0,0,560,0,0,39,6,17,0,19,0,695
6,28,0,84,17,1,0,0,551,0,11,0,0,0,0,31,0,695
6,29,0,78,14,1,0,0,560,0,4,0,0,0,0,38,0,695
6,30,0,51,8,0,0,0,616,0,0,0,0,0,0,19,0,694
6,31,0,32,3,0,0,0,618,0,0,0,0,0,0,38,0,691
6,32,0,20,0,0,0,0,603,0,0,0,0,0,0,72,0,695
6,33,0,24,0,0,0,0,558,0,0,5,0,0,0,107,0,694
6,34,0,16,0,0,0,0,521,0,0,27,0,1,0,134,0,699
6,35,0,27,1,0,0,0,506,0,0,27,0,6,0,127,0,694
6,36,0,36,2,0,0,0,500,0,0,32,0,6,0,119,0,695
6,37,0,40,3,0,0,0,542,0,0,37,0,8,0,61,0,691
6,38,0,55,11,0,0,0,570,0,0,29,0,16,0,13,0,694
6,39,0,77,12,1,0,0,548,0,0,0,0,0,0,56,0,694
6,40,0,56,10,1,0,0,563,0,0,0,0,0,0,65,0,695
6,41,0,31,3,0,0,0,616,0,0,0,0,0,0,43,0,693
6,42,0,23,0,0,0,0,622,0,0,0,0,0,0,49,0,694
6,43,0,30,0,0,0,0,581,0,0,0,0,0,0,83,0,694
6,44,0,35,0,0,0,0,529,0,0,0,0,0,0,129,0,693
6,45,0,30,0,0,0,0,519,0,0,6,0,0,0,143,0,698
6,46,0,24,0,0,0,0,525,0,0,16,0,0,0,128,0,693
